700,0
800,26.4626
800,27.3501
800,26.989
1624,64.1322
1624,66.3982
1064,46.3912
1064,46.6957
2447,80.9715
2447,80.8016
2447,80.9395
3267,91.0439
3267,91.5093
3267,91.6287
4094,100.5518
4094,100.4248
4094,100.0667
4094,101.5422
800,28.228
